<TICKER>,<PER>,<DATE>,<TIME>,<CLOSE>
NLMK,D,20150106,000000,66.285
NLMK,D,20150107,000000,66.7
NLMK,D,20150109,000000,67.41
NLMK,D,20150110,000000,67.9
NLMK,D,20150113,000000,70.12
NLMK,D,20150114,000000,72.505
NLMK,D,20150115,000000,72.35
NLMK,D,20150116,000000,75.18
NLMK,D,20150117,000000,75.7
NLMK,D,20150120,000000,75.43
NLMK,D,20150121,000000,76.85
NLMK,D,20150122,000000,76.47
NLMK,D,20150123,000000,79.895
NLMK,D,20150124,000000,79.505
NLMK,D,20150127,000000,82.845
NLMK,D,20150128,000000,86.695
NLMK,D,20150129,000000,86.11
NLMK,D,20150130,000000,89.155
NLMK,D,20150131,000000,91.995
NLMK,D,20150203,000000,88.5
NLMK,D,20150204,000000,88.5
NLMK,D,20150205,000000,89.305
NLMK,D,20150206,000000,88.495
NLMK,D,20150207,000000,91.045
NLMK,D,20150210,000000,89.83
NLMK,D,20150211,000000,89.15
NLMK,D,20150212,000000,88.6
NLMK,D,20150213,000000,88.79
NLMK,D,20150214,000000,89.2
NLMK,D,20150217,000000,85.5
NLMK,D,20150218,000000,85.555
NLMK,D,20150219,000000,85.65
NLMK,D,20150220,000000,85.885
NLMK,D,20150221,000000,85.9
NLMK,D,20150225,000000,84.58
NLMK,D,20150226,000000,83.03
NLMK,D,20150227,000000,81.695
NLMK,D,20150228,000000,81.1
NLMK,D,20150303,000000,82.7
NLMK,D,20150304,000000,84.94
NLMK,D,20150305,000000,81.75
NLMK,D,20150306,000000,82.15
NLMK,D,20150307,000000,81.6
NLMK,D,20150311,000000,77.6
NLMK,D,20150312,000000,80.005
NLMK,D,20150313,000000,77.93
NLMK,D,20150314,000000,77.8
NLMK,D,20150317,000000,76.875
NLMK,D,20150318,000000,77
NLMK,D,20150319,000000,77.435
NLMK,D,20150320,000000,77.455
NLMK,D,20150321,000000,78.015
NLMK,D,20150324,000000,75.65
NLMK,D,20150325,000000,75.98
NLMK,D,20150326,000000,73.76
NLMK,D,20150327,000000,72.675
NLMK,D,20150328,000000,73.11
NLMK,D,20150331,000000,76.6
NLMK,D,20150401,000000,77.615
NLMK,D,20150402,000000,77.01
NLMK,D,20150403,000000,76.74
NLMK,D,20150404,000000,77.83
NLMK,D,20150407,000000,76.89
NLMK,D,20150408,000000,74.69
NLMK,D,20150409,000000,72.39
NLMK,D,20150410,000000,70.05
NLMK,D,20150411,000000,69.87
NLMK,D,20150414,000000,71.48
NLMK,D,20150415,000000,67.985
NLMK,D,20150416,000000,67.59
NLMK,D,20150417,000000,65.39
NLMK,D,20150418,000000,68
NLMK,D,20150421,000000,67.6
NLMK,D,20150422,000000,70.9
NLMK,D,20150423,000000,69.73
NLMK,D,20150424,000000,68.01
NLMK,D,20150425,000000,67.54
NLMK,D,20150428,000000,68.97
NLMK,D,20150429,000000,67.86
NLMK,D,20150430,000000,68
NLMK,D,20150501,000000,68.28
NLMK,D,20150506,000000,68.4
NLMK,D,20150507,000000,67.76
NLMK,D,20150508,000000,68.78
NLMK,D,20150509,000000,69
NLMK,D,20150513,000000,72.69
NLMK,D,20150514,000000,70.01
NLMK,D,20150515,000000,71.88
NLMK,D,20150516,000000,72.1
NLMK,D,20150519,000000,70.8
NLMK,D,20150520,000000,69.7
NLMK,D,20150521,000000,68.86
NLMK,D,20150522,000000,72.1
NLMK,D,20150523,000000,73.67
NLMK,D,20150526,000000,73.21
NLMK,D,20150527,000000,72.13
NLMK,D,20150528,000000,72.8
NLMK,D,20150529,000000,74.68
NLMK,D,20150530,000000,73
NLMK,D,20150602,000000,73.68
NLMK,D,20150603,000000,73.4
NLMK,D,20150604,000000,73
NLMK,D,20150605,000000,75.2
NLMK,D,20150606,000000,75.2
NLMK,D,20150609,000000,75.01
NLMK,D,20150610,000000,74.03
NLMK,D,20150611,000000,72.34
NLMK,D,20150612,000000,72.8
NLMK,D,20150616,000000,71.79
NLMK,D,20150617,000000,71.95
NLMK,D,20150618,000000,71.9
NLMK,D,20150619,000000,72.2
NLMK,D,20150620,000000,73.45
NLMK,D,20150623,000000,73.22
NLMK,D,20150624,000000,75
NLMK,D,20150625,000000,74.52
NLMK,D,20150626,000000,74.07
NLMK,D,20150627,000000,74.2
NLMK,D,20150630,000000,75.15
NLMK,D,20150701,000000,74.69
NLMK,D,20150702,000000,74.48
NLMK,D,20150703,000000,74.64
NLMK,D,20150704,000000,74.5
NLMK,D,20150707,000000,75.1
NLMK,D,20150708,000000,73.85
NLMK,D,20150709,000000,74.2
NLMK,D,20150710,000000,77.5
NLMK,D,20150711,000000,76.45
NLMK,D,20150714,000000,78.83
NLMK,D,20150715,000000,79.25
NLMK,D,20150716,000000,77.86
NLMK,D,20150717,000000,77.74
NLMK,D,20150718,000000,76.58
NLMK,D,20150721,000000,77.02
NLMK,D,20150722,000000,76.1
NLMK,D,20150723,000000,75.69
