ticker,date,log_return
AFKS,20150520,-0.005899722127188589
AFKS,20150521,-0.0029629651306568583
AFKS,20150522,0.007685524084830586
AFKS,20150523,0.0011771631730148613
AFKS,20150526,-0.008269391482506716
AFKS,20150527,0.0029612103367795406
AFKS,20150528,0.0035419163356458228
AFKS,20150529,-0.0005894488823776634
AFKS,20150530,-0.003544008434729573
AFKS,20150602,-0.0017767253711507003
AFKS,20150603,0.013541566950737494
AFKS,20150604,-0.009991267363570255
AFKS,20150605,0.016984302854540445
AFKS,20150606,0.02579678733202062
AFKS,20150609,0.005080451232418959
AFKS,20150610,0.0111983253100294
AFKS,20150611,-0.007825640831390146
AFKS,20150612,0.005595985504120993
AFKS,20150616,0.03239371903862187
AFKS,20150617,-0.0070480096578653395
AFKS,20150618,0.0021739138996199614
AFKS,20150619,-0.013665148419081063
AFKS,20150620,-0.01497116956137079
AFKS,20150623,0.02319264639927532
AFKS,20150624,0.0301098014713701
AFKS,20150625,0.016807118316381597
AFKS,20150626,-0.008893597725677882
AFKS,20150627,0.044703050422388646
AFKS,20150630,-0.007566240383316103
AFKS,20150701,0.0045466105095961495
AFKS,20150702,-0.010131798930407054
AFKS,20150703,0.005585188420810905
AFKS,20150704,-0.011201746458543216
AFKS,20150707,-0.018605187831034264
AFKS,20150708,-0.04918147702905262
AFKS,20150709,-0.006597055261741147
AFKS,20150710,0.02559355595239632
AFKS,20150711,0.022329476398088577
AFKS,20150714,0.009419221916491693
AFKS,20150715,-0.002607563407081237
AFKS,20150716,-0.0015678080033993957
AFKS,20150717,0.031912126382080075
AFKS,20150718,0.0015186031771898811
AFKS,20150721,0.0185422501078909
AFKS,20150722,0.007912998757325429
AFKS,20150723,-0.0024660924951933616
AFKS,20150724,-0.0014825799602231626
AFKS,20150725,-0.007446050784078562
AFKS,20150728,-0.009009069942365944
AFKS,20150729,0.01497033945886539
AFKS,20150730,0.010347468525424564
AFKS,20150731,-0.0004903162638068004
AFKS,20150801,0.03375440990431944
AFKS,20150804,-0.011445046245872614
AFKS,20150805,0.0009587728442985721
AFKS,20150806,0.008112666780399902
AFKS,20150807,-0.003809528416667707
AFKS,20150808,0.00807797217512407
AFKS,20150811,-0.0037932714995752015
AFKS,20150812,-0.0023781224049672645
AFKS,20150813,-0.0009528347552718586
AFKS,20150814,0.003330957160239123
AFKS,20150815,-0.023066856463524577
AFKS,20150818,0.0029126234182945687
AFKS,20150819,0.000484613530201905
AFKS,20150820,-0.01661005456562048
AFKS,20150821,0.003933141746836899
AFKS,20150822,-0.06381912017132318
AFKS,20150825,-0.0010465725706709783
AFKS,20150826,0.04604393850140642
AFKS,20150827,-0.010050335853501124
AFKS,20150828,0.008048333182828049
AFKS,20150829,-0.0005011275474453569
AFKS,20150901,0.009478743954543845
AFKS,20150902,-0.0185422501078909
AFKS,20150903,0.0025258917193164976
AFKS,20150904,0.0015124782313575835
AFKS,20150905,-0.012164366924944492
AFKS,20150908,0.0020376981070153732
AFKS,20150909,0.011133718248454993
AFKS,20150910,-0.008084935399096604
AFKS,20150911,-0.0015232295405214202
AFKS,20150912,-0.005094254521742947
AFKS,20150915,0.0005105948540848892
AFKS,20150916,-0.006144412572341107
AFKS,20150917,-0.0015420203518150544
AFKS,20150918,-0.022367642531955223
AFKS,20150919,-0.04905321822855768
AFKS,20150922,0.01371763622879918
AFKS,20150923,0.01568023475686564
AFKS,20150924,-0.0021482285382892208
AFKS,20150925,-0.012442681492121466
AFKS,20150926,0.015663296192163667
AFKS,20150929,-0.014031530804258008
AFKS,20150930,-0.01588639271961778
AFKS,20151001,0.01588639271961778
AFKS,20151002,-0.007637789448117438
AFKS,20151003,-0.03454382458817706
AFKS,20151006,0.011274076573217773
AFKS,20151007,-0.0050576112304385745
AFKS,20151008,0.015096736258767063
AFKS,20151009,-0.0027785513847242704
AFKS,20151010,0.031766088257976666
AFKS,20151013,0.008588351232554192
AFKS,20151014,0.007454773608021714
AFKS,20151015,-0.013351333174864255
AFKS,20151016,-0.005931535320122361
AFKS,20151017,-0.0010822511878849639
AFKS,20151020,-0.023002109432258333
AFKS,20151021,-0.008344971932181089
AFKS,20151022,0.0011166947000753602
AFKS,20151023,-0.013483350337287092
AFKS,20151024,0.0028240628766194042
AFKS,20151027,0.006745388139531627
AFKS,20151028,0.007256520817826129
AFKS,20151029,-0.008377597168425677
AFKS,20151030,-0.011847811367015293
AFKS,20151031,0.00226757466778027
AFKS,20151103,0.008738603881985885
AFKS,20151104,-0.0064761594780162746
AFKS,20151106,-0.0033955890011378997
AFKS,20151107,0.004242687738789996
AFKS,20151110,-0.011639592019674794
AFKS,20151111,-0.02720862489659126
AFKS,20151112,-0.019855445592449783
AFKS,20151113,-0.012953939237211998
AFKS,20151114,-0.023934864581090398
AFKS,20151117,0.04255961441879608
AFKS,20151118,0.01183445764700286
AFKS,20151119,0.01778213303109144
AFKS,20151120,-0.005795437837864181
AFKS,20151121,0.007527539887543178
AFKS,20151124,0.022248493281204595
AFKS,20151125,-0.004523615290958016
AFKS,20151126,0.004523615290958016
AFKS,20151127,0.002816903271113169
AFKS,20151128,-0.00819097927952539
AFKS,20151201,0.0014170329705707196
AFKS,20151202,0.005366486541074966
AFKS,20151203,0.0019698894789939025
AFKS,20151204,0.03127416910016079
AFKS,20151205,-0.03493562932364469
AFKS,20151208,-0.020813295863185033
AFKS,20151209,0.0037383221106073172
AFKS,20151210,-0.010096725035552812
AFKS,20151211,-0.016664616025046985
AFKS,20151212,0.009681753784531733
AFKS,20151215,-0.00615026100306082
AFKS,20151216,0.021793685458677103
AFKS,20151217,0.03140730633038258
AFKS,20151218,0.019310944913087713
AFKS,20151219,-0.07075085611784981
AFKS,20151222,0.031748698314580714
AFKS,20151223,0.004535155165390936
AFKS,20151224,0.0011305823702860707
AFKS,20151225,-0.005381686972767419
AFKS,20151226,-0.0008523938575493162
AFKS,20151229,-0.014602979612480027
AFKS,20151230,0.020837060442796762
AFKS,20151231,-0.0028288562004776807
AFKS,20160105,-0.000566732800660219
AFKS,20160106,0.02629522131667672
AFKS,20160107,-0.000828614879616385
AFKS,20160112,-0.02915821931897744
AFKS,20160113,-0.000853849489757863
AFKS,20160114,-0.0002847785865749408
AFKS,20160115,0.04592430730714536
AFKS,20160116,-0.04279619441942639
AFKS,20160119,-0.02065477903074564
AFKS,20160120,0.008658062743114314
AFKS,20160121,-0.02002679034987409
AFKS,20160122,0.012527476287977901
AFKS,20160123,0.04084515580385473
AFKS,20160126,-0.017947761630836556
AFKS,20160127,-0.0005660911557914261
AFKS,20160128,0.008457902125756256
AFKS,20160129,-0.004501977215453312
AFKS,20160130,0.0005638567953165641
AFKS,20160202,-0.004802947501083565
AFKS,20160203,-0.000283246001044013
AFKS,20160204,-0.009106494348795291
AFKS,20160205,0.015037877364540986
AFKS,20160206,-0.011898157359872652
AFKS,20160209,-0.012907105900889615
AFKS,20160210,0.01005322268536224
AFKS,20160211,0.005983776224455006
AFKS,20160212,-0.009706042512176882
AFKS,20160213,0.008000042667076546
AFKS,20160216,-0.009722695978522822
AFKS,20160217,0.005730674708985362
AFKS,20160218,0.005129677819998069
AFKS,20160219,0.009054957171958034
AFKS,20160220,-0.0016915707444900008
AFKS,20160221,-0.0039581617976289785
AFKS,20160223,0.005649732542118979
AFKS,20160225,-0.005649732542118979
AFKS,20160226,-0.002836881335199326
AFKS,20160227,-0.004270469123452525
AFKS,20160301,-0.01147788784468684
AFKS,20160302,0.014042357123039029
AFKS,20160303,0.015810606026642304
AFKS,20160304,0.012802846738381835
AFKS,20160305,0.005790723474921933
AFKS,20160308,0.01338269324277963
AFKS,20160310,0.00027126000437593945
AFKS,20160311,0.013202401114588813
AFKS,20160312,-0.0042918520815407035
AFKS,20160315,-0.0146225188675424
AFKS,20160316,-0.006568168112096817
AFKS,20160317,-0.011876952208522695
AFKS,20160318,-0.0069706123596571246
AFKS,20160319,-0.007865209085220037
AFKS,20160322,-0.015918471437680548
AFKS,20160323,0.008559253395670208
AFKS,20160324,-0.011428695823623158
AFKS,20160325,-0.002877699827614766
AFKS,20160326,0.012884931303859926
AFKS,20160329,-0.01000723147624516
AFKS,20160330,0.005730674708985362
AFKS,20160331,0.011363758650314804
AFKS,20160401,-0.011363758650314804
AFKS,20160402,-0.0014295928095946486
AFKS,20160405,-0.004301081899390713
AFKS,20160406,-0.013306531311099157
AFKS,20160407,0.005228010745897738
AFKS,20160408,-0.01576674997144112
AFKS,20160409,0.009373237928107958
AFKS,20160412,0.042243723908679254
AFKS,20160413,0.028108767094312093
AFKS,20160414,0.018843087801479808
AFKS,20160415,-0.0026702285558788397
AFKS,20160416,0.022472855852058604
AFKS,20160419,0.005995065524960985
AFKS,20160420,0.012910068281908771
AFKS,20160421,-0.010314686601831546
AFKS,20160422,0.0005182689932019535
AFKS,20160423,-0.004674119130374521
AFKS,20160426,0.004674119130374521
AFKS,20160427,0.004652373343720928
AFKS,20160428,0.0030896008098948435
AFKS,20160429,0.011755821559651825
AFKS,20160430,-0.011755821559651825
AFKS,20160505,-0.01293679103071943
AFKS,20160506,0.0005206977467291374
AFKS,20160507,0.002080083953328149
AFKS,20160511,-0.0026007817000572864
AFKS,20160512,0.008298802814695083
AFKS,20160513,0.007205383721269776
AFKS,20160514,-0.00025644313514039396
AFKS,20160517,0.016533506467281356
AFKS,20160518,0.009040744652148991
AFKS,20160519,0.02127213527553984
AFKS,20160520,0.0029325534212776283
AFKS,20160521,0.004382768155095196
AFKS,20160524,-0.005115100666770456
AFKS,20160525,0.0012202564052294917
AFKS,20160526,0.01788783494474666
AFKS,20160527,-0.00673079464142079
AFKS,20160528,0.005772021797122218
AFKS,20160531,0.007168489478612372
AFKS,20160601,-0.0004763038908812689
AFKS,20160602,-0.02313356174825243
AFKS,20160603,0.010186845306992875
AFKS,20160604,0.005294837881598458
AFKS,20160607,0.02019790653787279
AFKS,20160608,0.027608759730845644
AFKS,20160609,0.015891367336634765
AFKS,20160610,-0.006099646156723093
AFKS,20160611,0.023957263556729558
AFKS,20160615,-0.01853352144736764
AFKS,20160616,-0.008828580264202746
AFKS,20160617,-0.02021198801691293
AFKS,20160618,-0.07464354299576614
AFKS,20160621,0.058268908123976004
AFKS,20160622,-0.004728141195946112
AFKS,20160623,-0.017208837680639633
AFKS,20160624,0.010790177821344837
AFKS,20160625,-0.044375881400709805
AFKS,20160628,-0.011786970320174284
AFKS,20160629,-0.009123225975522065
AFKS,20160630,0.04480590157409248
AFKS,20160701,-0.004391322011601417
AFKS,20160702,0.04306885718582265
AFKS,20160705,-0.0028142607692456245
AFKS,20160706,0.014918691613406754
AFKS,20160707,-0.017976438321383625
AFKS,20160708,0.0021178970147346377
AFKS,20160709,-0.013489732426591683
AFKS,20160712,0.021916748588472146
AFKS,20160713,0.014578529630234982
AFKS,20160714,-0.016678635407351816
AFKS,20160715,0.004428395536707708
AFKS,20160716,-0.008407335835973306
AFKS,20160719,0.007476670343020242
AFKS,20160720,-0.004432527961792054
AFKS,20160721,0.01692401585582104
AFKS,20160722,0.004129393342011234
AFKS,20160723,0.004796172263493048
AFKS,20160726,-0.00456726073679814
AFKS,20160727,0.028876357819271448
AFKS,20160728,0.0006668889877037287
AFKS,20160729,0.0413551856819141
AFKS,20160730,-0.01698782923361941
AFKS,20160802,0.012714318456237272
AFKS,20160803,-0.008170331410111586
AFKS,20160804,0.0103093696588612
AFKS,20160805,-0.004282661792001097
AFKS,20160806,0.0
AFKS,20160809,-0.0017182134811362104
AFKS,20160810,0.002147305957147072
AFKS,20160811,-0.013823114272575321
AFKS,20160812,0.01146082390097014
AFKS,20160813,0.0008596604870705349
AFKS,20160816,-0.011450919115856273
AFKS,20160817,0.011236073266925661
AFKS,20160818,-0.003659459470776394
AFKS,20160819,-0.008011301914274238
AFKS,20160820,-0.032253734659873246
AFKS,20160823,0.017360774330583695
AFKS,20160824,0.0011026575160668628
AFKS,20160825,0.009432997444267066
AFKS,20160826,0.008479233322374657
AFKS,20160827,-0.004121927953419036
AFKS,20160830,0.0034722257107491217
AFKS,20160831,-0.002385859498528209
AFKS,20160901,-0.014215657654013558
AFKS,20160902,-0.023850456290340105
AFKS,20160903,-0.0024844733276618847
AFKS,20160906,-0.0056695922365817
AFKS,20160907,0.024709253509838103
AFKS,20160908,-0.018135502079652976
AFKS,20160909,-0.02655833751320147
AFKS,20160910,-0.01637463487179014
AFKS,20160913,-0.014730606109492506
AFKS,20160914,0.013314509578299383
AFKS,20160915,0.003065678618460854
AFKS,20160916,-0.017817314192608347
AFKS,20160917,-0.034133006369458485
AFKS,20160920,0.008643096156020214
AFKS,20160921,0.008081346785174581
AFKS,20160922,-0.0002439321880616241
AFKS,20160923,0.02671960617208935
AFKS,20160924,-0.011707217693485816
AFKS,20160927,-0.007478023027862601
AFKS,20160928,-0.010466202390801094
AFKS,20160929,-0.0066282309684990715
AFKS,20160930,-0.0004927322100183318
AFKS,20161001,0.0009852217545698316
AFKS,20161004,0.019020324679030143
AFKS,20161005,-0.009221128187034022
AFKS,20161006,0.01404041462298311
AFKS,20161007,-0.019908402120908608
AFKS,20161008,-0.0022094031327104524
AFKS,20161011,0.0014734776732732158
AFKS,20161012,-0.0007364674446046493
AFKS,20161013,-0.014096931849496563
AFKS,20161014,0.008679533719722965
AFKS,20161015,0.012757778531740982
AFKS,20161018,0.005833754998870955
AFKS,20161019,0.0009689923238815901
AFKS,20161020,-0.006558993512892464
AFKS,20161021,0.007527047799527509
AFKS,20161022,-0.02672055038904997
AFKS,20161025,-0.011745730438746271
AFKS,20161026,0.03069547921840865
AFKS,20161027,-0.023182295867625324
AFKS,20161028,-0.009274411633449109
AFKS,20161029,-0.021637601193866374
AFKS,20161101,-0.00800934393995556
AFKS,20161102,0.029395087683806498
AFKS,20161103,-0.002522069432709717
AFKS,20161104,0.0017661162658035856
AFKS,20161108,-0.04300907479985305
AFKS,20161109,-0.0015801952195175772
AFKS,20161110,0.023444678916256123
AFKS,20161111,0.029428810690812046
AFKS,20161112,-0.0281423059462802
AFKS,20161115,-0.015548382678452821
AFKS,20161116,-0.005762195094797029
AFKS,20161117,0.01899367623482151
AFKS,20161118,0.0
AFKS,20161119,0.01382156633168563
AFKS,20161122,0.0015240033429746447
AFKS,20161123,0.0063251317769692506
AFKS,20161124,0.023677118526829855
AFKS,20161125,0.020478531343540496
AFKS,20161126,-0.007995197041440694
AFKS,20161129,0.009442026326865971
AFKS,20161130,0.044766013869706356
AFKS,20161201,0.004368325143942364
AFKS,20161202,-0.008987271000236774
AFKS,20161203,0.018349138668196652
AFKS,20161206,0.011299555253933224
AFKS,20161207,0.0022446698538236554
AFKS,20161208,0.023926706321736546
AFKS,20161209,0.028061413883011976
AFKS,20161210,-0.014580018138578232
AFKS,20161213,-0.027813026778708227
AFKS,20161214,-0.0053440340942714215
AFKS,20161215,0.004677589551110639
AFKS,20161216,0.0073065751824383796
AFKS,20161217,-0.008640798195574728
AFKS,20161220,0.012603815271367225
AFKS,20161221,0.007661195401207799
AFKS,20161222,-0.010081172382455872
AFKS,20161223,-0.0046362816241138916
AFKS,20161224,-0.0028808884190900663
AFKS,20161227,-0.0053404666313174864
AFKS,20161228,-0.00402415029972536
AFKS,20161229,0.008032171697264001
AFKS,20161230,0.02197890671877545
AFKS,20161231,0.007364122515135296
AFKS,20170104,-0.009758290597488006
AFKS,20170105,0.019422276471382727
AFKS,20170106,-0.0040689637465249895
AFKS,20170107,0.008547060578458776
AFKS,20170110,-0.00511946510619099
AFKS,20170111,-0.0025695945616308613
AFKS,20170112,-0.0051590828100271935
AFKS,20170113,0.008583743691391366
AFKS,20170114,0.04184710993550045
AFKS,20170117,-0.006166514915664223
AFKS,20170118,-0.006827377301307891
AFKS,20170119,-0.0022861903338067258
AFKS,20170120,0.03716989050351316
AFKS,20170121,0.007390426127349414
AFKS,20170124,-0.011609417819926193
AFKS,20170125,0.004018490438772115
AFKS,20170126,-0.00906441899756727
AFKS,20170127,0.005045928558795154
AFKS,20170128,-0.0036305001554644
AFKS,20170131,-0.01404031610469314
AFKS,20170201,-0.02049549022108943
AFKS,20170202,0.0037578332321421826
AFKS,20170203,-0.012581419890657308
AFKS,20170204,0.02067526920238416
AFKS,20170207,-0.031922072102231525
AFKS,20170208,0.031922072102231525
AFKS,20170209,-0.0002067183469893763
AFKS,20170210,0.0006200268876943582
AFKS,20170211,-0.01666705248521172
AFKS,20170214,-0.0008406894147934274
AFKS,20170215,-0.0044252521904937225
AFKS,20170216,-0.025886566886479834
AFKS,20170217,-0.013089192110014025
AFKS,20170218,-0.011262126322113097
AFKS,20170221,0.025650863774212773
AFKS,20170222,-0.012852807364084118
AFKS,20170223,-0.0050555113719132905
AFKS,20170225,-0.029292200497800014
AFKS,20170228,-0.002044293727280433
AFKS,20170301,0.028246666121304553
AFKS,20170302,0.003530453799382549
AFKS,20170303,-0.03314230784602712
AFKS,20170304,-0.0075420309509737216
AFKS,20170307,0.03183472352001804
AFKS,20170308,-0.0053476063265951446
AFKS,20170310,-0.05369493430718775
AFKS,20170311,-0.011618387953865383
AFKS,20170314,0.03721904136501619
AFKS,20170315,0.02339155136913096
AFKS,20170316,-0.03332120228907165
AFKS,20170317,0.0301737176762642
AFKS,20170318,0.004941609337167474
AFKS,20170321,-0.025875252031631213
AFKS,20170322,0.011658607308714153
AFKS,20170323,-0.006841531816716984
AFKS,20170324,0.005476964854919775
AFKS,20170325,0.014908792069554089
AFKS,20170328,-0.012635547171539141
AFKS,20170329,0.034809404665861354
AFKS,20170330,-0.00439561147303813
AFKS,20170331,-0.0033094349013671476
AFKS,20170401,-0.017612761609884675
AFKS,20170404,0.03405148795304447
AFKS,20170405,-0.004357305368955622
AFKS,20170406,-0.006571765163234655
AFKS,20170407,0.0030721990369699803
AFKS,20170408,-0.02081102337435148
AFKS,20170411,-0.03970405141891398
AFKS,20170412,0.007883184807834898
AFKS,20170413,-0.00741774379407989
AFKS,20170414,-0.011230815283993056
AFKS,20170415,-0.02332883707273803
AFKS,20170418,0.02849195579430619
AFKS,20170419,-0.009407407101895249
AFKS,20170420,-0.006638241541293777
AFKS,20170421,0.007582974724455571
AFKS,20170422,-0.01068005879622591
AFKS,20170425,0.031935092299813395
AFKS,20170426,0.016502781123834964
AFKS,20170427,0.010177629410800915
AFKS,20170428,-0.023450135459927246
AFKS,20170429,-0.016490909076923188
AFKS,20170503,0.04308640772314387
AFKS,20170504,-0.4608042610152583
AFKS,20170505,0.030124869950071798
AFKS,20170506,0.00034500604102793986
AFKS,20170511,0.08303660289802339
AFKS,20170512,-0.13507453276644465
AFKS,20170513,-0.03174869831458027
AFKS,20170516,-0.020080235218041587
AFKS,20170517,-0.015037877364540542
AFKS,20170518,0.016949558313773316
AFKS,20170519,-0.006130287397394518
AFKS,20170520,0.014498537067911155
AFKS,20170523,0.0037807228399060477
AFKS,20170524,0.025704525652202825
AFKS,20170525,-0.10826612634522315
AFKS,20170526,-0.016112722065994234
AFKS,20170527,0.02386944599493912
AFKS,20170530,-0.029298567703699874
AFKS,20170531,0.0398164640182368
AFKS,20170601,0.0024115767314509817
AFKS,20170602,-0.0004015258034271163
AFKS,20170603,0.08133936433386246
AFKS,20170606,0.04736110102099467
AFKS,20170607,-0.07742725149020391
AFKS,20170608,-0.029032424206054674
AFKS,20170609,-0.0023594191047693336
AFKS,20170610,0.011741817876683047
AFKS,20170614,-0.009775248904642542
AFKS,20170615,-0.008285705323519021
AFKS,20170616,-0.042077404510371785
AFKS,20170617,0.03172287153479081
AFKS,20170620,0.04539120349864456
AFKS,20170621,-0.003065136499377008
AFKS,20170622,-0.04232606699926755
AFKS,20170623,0.07032638281937942
AFKS,20170624,0.04380262265839274
AFKS,20170627,-0.07410797215372167
AFKS,20170628,-0.06597545046210085
AFKS,20170629,-0.005355316609414018
AFKS,20170630,-0.006215060403434336
AFKS,20170701,0.008278192969371378
AFKS,20170704,0.02201474965503225
AFKS,20170705,0.03018497633839745
AFKS,20170706,-0.012598591836321393
AFKS,20170707,-0.00995429282615179
AFKS,20170708,-0.0076320916759242685
AFKS,20170711,0.0068314511207452355
AFKS,20170712,0.0027994419402159743
AFKS,20170713,-0.037847854038818074
AFKS,20170714,-0.0045728618451339464
AFKS,20170715,-0.007528266420791407
AFKS,20170718,-0.025511587657408796
AFKS,20170719,-0.01781493997344885
AFKS,20170720,-0.009249130018056384
AFKS,20170721,-0.01695712206675637
AFKS,20170722,0.009852296443011888
AFKS,20170725,-0.008053734807096813
AFKS,20170726,-0.010840214552865213
AFKS,20170727,-0.0004542357561634347
AFKS,20170728,0.013986241974739855
AFKS,20170729,-0.004940499606774118
AFKS,20170801,0.07751119244160964
AFKS,20170802,-0.008368249670516636
AFKS,20170803,0.013770298959511429
AFKS,20170804,-0.002905169090407611
AFKS,20170805,-0.01634228702064
AFKS,20170808,-0.0200561448536285
AFKS,20170809,-0.017391742711869274
AFKS,20170810,0.006993035490970634
AFKS,20170811,-0.006993035490970634
AFKS,20170812,0.01393750784378156
AFKS,20170815,0.022242148733720768
AFKS,20170816,-0.004239090705766557
AFKS,20170817,-0.005537820329311494
AFKS,20170818,-0.015063766661906453
AFKS,20170819,0.0017331026868352417
AFKS,20170822,0.011192540432278353
AFKS,20170823,-0.009030377427783343
AFKS,20170824,-0.03293382167124914
AFKS,20170825,0.020765049173695704
AFKS,20170826,0.0004371584769073955
AFKS,20170829,-0.012313260233356882
AFKS,20170830,0.006615239118719085
AFKS,20170831,-0.014165796864842317
AFKS,20170901,0.0466010726179964
AFKS,20170902,0.01729636032011994
AFKS,20170905,0.04817257890809756
AFKS,20170906,0.084050974341916
AFKS,20170907,0.032446970405774156
AFKS,20170908,-0.020065166190696093
AFKS,20170909,-0.005079836758170586
AFKS,20170912,-0.025420414660343393
AFKS,20170913,0.034473527369874635
AFKS,20170914,-0.00469738894462246
AFKS,20170915,-0.014961052640111383
AFKS,20170916,0.03255260303774854
AFKS,20170919,-0.021947274162545938
AFKS,20170920,-0.017244969645101804
AFKS,20170921,0.00590407619094524
AFKS,20170922,0.006600684031351722
AFKS,20170923,-0.013245226750020489
AFKS,20170926,0.005908436686166141
AFKS,20170927,0.007702220362092671
AFKS,20170928,0.0010954903414366335
AFKS,20170929,-0.015817876242385953
AFKS,20170930,-0.00931278848319339
AFKS,20171003,-0.01927133133313008
AFKS,20171004,-0.0011452568535612606
AFKS,20171005,-0.0007642338927560388
AFKS,20171006,-0.002679427440360538
AFKS,20171007,-0.00038336209018519085
AFKS,20171010,0.009160369398664603
AFKS,20171011,-0.00571538991506193
AFKS,20171012,0.004955222641664037
AFKS,20171013,-0.00038030044192893797
AFKS,20171014,0.011722577045863769
AFKS,20171017,0.016406035387109608
AFKS,20171018,-0.008915363657952202
AFKS,20171019,0.0011187769207219311
AFKS,20171020,-0.011244496287884598
AFKS,20171021,0.013106347505300597
AFKS,20171024,-0.0007443245598572901
AFKS,20171025,-0.009726975307438046
AFKS,20171026,0.005249355886143281
AFKS,20171027,-0.009393268389818576
AFKS,20171028,0.0018857256200832673
AFKS,20171031,-0.005289018751791108
AFKS,20171101,-0.0022753138371354176
AFKS,20171102,-0.008004616782613994
AFKS,20171103,-0.0007656968214835302
AFKS,20171104,-0.0026845653706688566
AFKS,20171108,0.016755913728438987
AFKS,20171109,0.006024114603380593
AFKS,20171110,-0.025856953836298935
AFKS,20171111,-0.002313923130397466
AFKS,20171114,-0.001932367751053654
AFKS,20171115,-0.046722670413172906
AFKS,20171116,-0.05285190817760954
AFKS,20171117,0.0025608208616736405
AFKS,20171118,0.020671480631595074
AFKS,20171121,0.004166672694845719
AFKS,20171122,-0.010869672236903938
AFKS,20171123,-0.019525238281527635
AFKS,20171124,-0.023418242775745668
AFKS,20171125,0.005688048588945893
AFKS,20171128,-0.014945333125023108
AFKS,20171129,-0.02511342742698197
AFKS,20171130,-0.010959013789719307
AFKS,20171201,-0.020877585021555234
AFKS,20171202,0.05960372085172283
AFKS,20171205,0.027016893755536397
AFKS,20171206,0.01535866367869776
AFKS,20171207,0.015126338830151909
AFKS,20171208,-0.16168524874919754
AFKS,20171209,-0.01880312696309616
AFKS,20171212,0.0906676881927404
AFKS,20171213,-0.01239400763131604
AFKS,20171214,-0.05751168911299498
AFKS,20171215,0.007797310460031515
AFKS,20171216,0.0
AFKS,20171219,-0.1349193178993704
AFKS,20171220,0.024692612590371255
AFKS,20171221,0.020386972182524943
AFKS,20171222,0.021020216931627367
AFKS,20171223,0.16324669373429357
