<TICKER>,<PER>,<DATE>,<TIME>,<CLOSE>
BSPB,D,20150106,000000,24.6
BSPB,D,20150107,000000,25.6
BSPB,D,20150109,000000,26.5
BSPB,D,20150110,000000,26.15
BSPB,D,20150113,000000,25.7
BSPB,D,20150114,000000,25.55
BSPB,D,20150115,000000,25.4
BSPB,D,20150116,000000,24.9
BSPB,D,20150117,000000,24.85
BSPB,D,20150120,000000,24.75
BSPB,D,20150121,000000,24.6
BSPB,D,20150122,000000,25.8
BSPB,D,20150123,000000,26.45
BSPB,D,20150124,000000,26.25
BSPB,D,20150127,000000,25.05
BSPB,D,20150128,000000,25.5
BSPB,D,20150129,000000,26
BSPB,D,20150130,000000,25.5
BSPB,D,20150131,000000,26.1
BSPB,D,20150203,000000,25.5
BSPB,D,20150204,000000,25.25
BSPB,D,20150205,000000,25.15
BSPB,D,20150206,000000,25.3
BSPB,D,20150207,000000,25.2
BSPB,D,20150210,000000,24.95
BSPB,D,20150211,000000,25.15
BSPB,D,20150212,000000,25.5
BSPB,D,20150213,000000,26.45
BSPB,D,20150214,000000,28.75
BSPB,D,20150217,000000,29.55
BSPB,D,20150218,000000,30.25
BSPB,D,20150219,000000,31.15
BSPB,D,20150220,000000,31.5
BSPB,D,20150221,000000,32.4
BSPB,D,20150225,000000,32
BSPB,D,20150226,000000,31.3
BSPB,D,20150227,000000,32.45
BSPB,D,20150228,000000,33.25
BSPB,D,20150303,000000,34.3
BSPB,D,20150304,000000,35.6
BSPB,D,20150305,000000,35.65
BSPB,D,20150306,000000,34.7
BSPB,D,20150307,000000,34.85
BSPB,D,20150311,000000,31.55
BSPB,D,20150312,000000,32.15
BSPB,D,20150313,000000,32.85
BSPB,D,20150314,000000,32.95
BSPB,D,20150317,000000,32.3
BSPB,D,20150318,000000,31.35
BSPB,D,20150319,000000,31.25
BSPB,D,20150320,000000,31.05
BSPB,D,20150321,000000,31.15
BSPB,D,20150324,000000,31.5
BSPB,D,20150325,000000,31.8
BSPB,D,20150326,000000,32.35
BSPB,D,20150327,000000,31.5
BSPB,D,20150328,000000,31.8
BSPB,D,20150331,000000,32
BSPB,D,20150401,000000,31.55
BSPB,D,20150402,000000,31.75
BSPB,D,20150403,000000,31.65
BSPB,D,20150404,000000,32.2
BSPB,D,20150407,000000,32.55
BSPB,D,20150408,000000,32.35
BSPB,D,20150409,000000,31.85
BSPB,D,20150410,000000,32.4
BSPB,D,20150411,000000,32.75
BSPB,D,20150414,000000,33.5
BSPB,D,20150415,000000,34.8
BSPB,D,20150416,000000,35.55
BSPB,D,20150417,000000,36.8
BSPB,D,20150418,000000,35.4
BSPB,D,20150421,000000,35.5
BSPB,D,20150422,000000,36.45
BSPB,D,20150423,000000,35.25
BSPB,D,20150424,000000,35.3
BSPB,D,20150425,000000,35.6
BSPB,D,20150428,000000,35.4
BSPB,D,20150429,000000,38.2
BSPB,D,20150430,000000,37.5
BSPB,D,20150501,000000,36.95
BSPB,D,20150506,000000,37.5
BSPB,D,20150507,000000,37.7
BSPB,D,20150508,000000,38.3
BSPB,D,20150509,000000,38.6
BSPB,D,20150513,000000,38.45
BSPB,D,20150514,000000,37.7
BSPB,D,20150515,000000,37.35
BSPB,D,20150516,000000,38.4
BSPB,D,20150519,000000,39.1
BSPB,D,20150520,000000,38.8
BSPB,D,20150521,000000,40.35
BSPB,D,20150522,000000,40.35
BSPB,D,20150523,000000,40.7
BSPB,D,20150526,000000,40.5
BSPB,D,20150527,000000,40.7
BSPB,D,20150528,000000,41.1
BSPB,D,20150529,000000,41
BSPB,D,20150530,000000,39.85
BSPB,D,20150602,000000,38.4
BSPB,D,20150603,000000,38.8
BSPB,D,20150604,000000,38.7
BSPB,D,20150605,000000,38.65
BSPB,D,20150606,000000,38.45
BSPB,D,20150609,000000,38.65
BSPB,D,20150610,000000,38.3
BSPB,D,20150611,000000,38.5
BSPB,D,20150612,000000,38.35
BSPB,D,20150616,000000,39.4
BSPB,D,20150617,000000,39.6
BSPB,D,20150618,000000,38.7
BSPB,D,20150619,000000,38.75
BSPB,D,20150620,000000,38.5
BSPB,D,20150623,000000,37.9
BSPB,D,20150624,000000,37.75
BSPB,D,20150625,000000,38.75
BSPB,D,20150626,000000,39
BSPB,D,20150627,000000,39.1
BSPB,D,20150630,000000,39.1
BSPB,D,20150701,000000,40.4
BSPB,D,20150702,000000,41.2
BSPB,D,20150703,000000,39.3
BSPB,D,20150704,000000,38.15
BSPB,D,20150707,000000,38
BSPB,D,20150708,000000,37.5
BSPB,D,20150709,000000,37.5
BSPB,D,20150710,000000,37.9
BSPB,D,20150711,000000,37.55
BSPB,D,20150714,000000,38.45
BSPB,D,20150715,000000,38.4
BSPB,D,20150716,000000,38.3
BSPB,D,20150717,000000,40.95
BSPB,D,20150718,000000,41
BSPB,D,20150721,000000,40.4
BSPB,D,20150722,000000,40.95
BSPB,D,20150723,000000,40.4
BSPB,D,20150724,000000,40
BSPB,D,20150725,000000,40
BSPB,D,20150728,000000,38.35
BSPB,D,20150729,000000,38.45
BSPB,D,20150730,000000,39.45
BSPB,D,20150731,000000,39.5
BSPB,D,20150801,000000,39
BSPB,D,20150804,000000,38.95
BSPB,D,20150805,000000,40.75
BSPB,D,20150806,000000,40.4
BSPB,D,20150807,000000,40
BSPB,D,20150808,000000,40.1
BSPB,D,20150811,000000,40.1
BSPB,D,20150812,000000,39.55
BSPB,D,20150813,000000,38.85
BSPB,D,20150814,000000,38.7
BSPB,D,20150815,000000,38.4
BSPB,D,20150818,000000,38.65
BSPB,D,20150819,000000,38.6
BSPB,D,20150820,000000,38.5
BSPB,D,20150821,000000,37.95
BSPB,D,20150822,000000,36.75
BSPB,D,20150825,000000,35.55
BSPB,D,20150826,000000,37.1
BSPB,D,20150827,000000,37
BSPB,D,20150828,000000,37.95
BSPB,D,20150829,000000,37.4
BSPB,D,20150901,000000,37.35
BSPB,D,20150902,000000,37
BSPB,D,20150903,000000,37
BSPB,D,20150904,000000,37.7
BSPB,D,20150905,000000,37.75
BSPB,D,20150908,000000,37.2
BSPB,D,20150909,000000,37.6
BSPB,D,20150910,000000,37.35
BSPB,D,20150911,000000,37.15
BSPB,D,20150912,000000,37.05
BSPB,D,20150915,000000,37.1
BSPB,D,20150916,000000,36.9
BSPB,D,20150917,000000,37.3
BSPB,D,20150918,000000,37
BSPB,D,20150919,000000,37
BSPB,D,20150922,000000,36.8
BSPB,D,20150923,000000,36.4
BSPB,D,20150924,000000,36.4
BSPB,D,20150925,000000,36
BSPB,D,20150926,000000,36.4
BSPB,D,20150929,000000,36.65
BSPB,D,20150930,000000,36.6
BSPB,D,20151001,000000,36.8
BSPB,D,20151002,000000,36.35
BSPB,D,20151003,000000,36.3
BSPB,D,20151006,000000,36.6
BSPB,D,20151007,000000,36.95
BSPB,D,20151008,000000,37.05
BSPB,D,20151009,000000,37.25
BSPB,D,20151010,000000,37.1
BSPB,D,20151013,000000,37.2
BSPB,D,20151014,000000,37
BSPB,D,20151015,000000,36.95
BSPB,D,20151016,000000,37.5
BSPB,D,20151017,000000,37.35
BSPB,D,20151020,000000,36.9
BSPB,D,20151021,000000,36.9
BSPB,D,20151022,000000,37.4
BSPB,D,20151023,000000,38.4
BSPB,D,20151024,000000,39.8
BSPB,D,20151027,000000,39.95
BSPB,D,20151028,000000,37.5
BSPB,D,20151029,000000,37.65
BSPB,D,20151030,000000,38.95
BSPB,D,20151031,000000,37.9
BSPB,D,20151103,000000,37.5
BSPB,D,20151104,000000,37.6
BSPB,D,20151106,000000,37.25
BSPB,D,20151107,000000,37.5
BSPB,D,20151110,000000,37.45
BSPB,D,20151111,000000,38.1
BSPB,D,20151112,000000,37.9
BSPB,D,20151113,000000,38.15
BSPB,D,20151114,000000,37.9
BSPB,D,20151117,000000,37.85
BSPB,D,20151118,000000,38.4
BSPB,D,20151119,000000,39.55
BSPB,D,20151120,000000,40.7
BSPB,D,20151121,000000,39.85
BSPB,D,20151124,000000,38.85
BSPB,D,20151125,000000,38.55
BSPB,D,20151126,000000,39.4
BSPB,D,20151127,000000,38.95
BSPB,D,20151128,000000,39.15
BSPB,D,20151201,000000,40.05
BSPB,D,20151202,000000,40.75
BSPB,D,20151203,000000,40.95
BSPB,D,20151204,000000,42
BSPB,D,20151205,000000,41.9
BSPB,D,20151208,000000,41.6
BSPB,D,20151209,000000,40.65
BSPB,D,20151210,000000,41.7
BSPB,D,20151211,000000,43.8
BSPB,D,20151212,000000,44.1
BSPB,D,20151215,000000,42.4
BSPB,D,20151216,000000,43.45
BSPB,D,20151217,000000,42.1
BSPB,D,20151218,000000,44.5
BSPB,D,20151219,000000,44.25
BSPB,D,20151222,000000,43.75
BSPB,D,20151223,000000,43.5
BSPB,D,20151224,000000,43.3
BSPB,D,20151225,000000,43.3
BSPB,D,20151226,000000,44.1
BSPB,D,20151229,000000,44
BSPB,D,20151230,000000,43.9
BSPB,D,20151231,000000,43.55
BSPB,D,20160105,000000,43.75
BSPB,D,20160106,000000,43.45
BSPB,D,20160107,000000,43.65
BSPB,D,20160112,000000,43
BSPB,D,20160113,000000,43.55
BSPB,D,20160114,000000,43.15
BSPB,D,20160115,000000,43.4
BSPB,D,20160116,000000,42.2
BSPB,D,20160119,000000,41.1
BSPB,D,20160120,000000,41.9
BSPB,D,20160121,000000,40.95
BSPB,D,20160122,000000,41.35
BSPB,D,20160123,000000,41
BSPB,D,20160126,000000,41
BSPB,D,20160127,000000,40.4
BSPB,D,20160128,000000,40.5
BSPB,D,20160129,000000,41.1
BSPB,D,20160130,000000,42.5
BSPB,D,20160202,000000,42.6
BSPB,D,20160203,000000,42.85
BSPB,D,20160204,000000,42.65
BSPB,D,20160205,000000,42.6
BSPB,D,20160206,000000,42.7
BSPB,D,20160209,000000,42.65
BSPB,D,20160210,000000,42.7
BSPB,D,20160211,000000,42.75
BSPB,D,20160212,000000,42.9
BSPB,D,20160213,000000,42.7
BSPB,D,20160216,000000,42.8
BSPB,D,20160217,000000,42.9
BSPB,D,20160218,000000,42.9
BSPB,D,20160219,000000,43.2
BSPB,D,20160220,000000,43
BSPB,D,20160221,000000,42.75
BSPB,D,20160223,000000,43.15
BSPB,D,20160225,000000,42.8
BSPB,D,20160226,000000,42.8
BSPB,D,20160227,000000,42.5
BSPB,D,20160301,000000,42.35
BSPB,D,20160302,000000,42.1
BSPB,D,20160303,000000,41.95
BSPB,D,20160304,000000,42.25
BSPB,D,20160305,000000,42.2
BSPB,D,20160308,000000,42.35
BSPB,D,20160310,000000,42.25
BSPB,D,20160311,000000,42.2
BSPB,D,20160312,000000,42.35
BSPB,D,20160315,000000,42.35
BSPB,D,20160316,000000,42.65
BSPB,D,20160317,000000,43.55
BSPB,D,20160318,000000,44.3
BSPB,D,20160319,000000,44.25
BSPB,D,20160322,000000,44.15
BSPB,D,20160323,000000,43.9
BSPB,D,20160324,000000,44
BSPB,D,20160325,000000,44.45
BSPB,D,20160326,000000,44.05
BSPB,D,20160329,000000,45
BSPB,D,20160330,000000,44.5
BSPB,D,20160331,000000,45
BSPB,D,20160401,000000,46.5
BSPB,D,20160402,000000,46.9
BSPB,D,20160405,000000,47.35
BSPB,D,20160406,000000,49.2
BSPB,D,20160407,000000,51.15
BSPB,D,20160408,000000,53.9
BSPB,D,20160409,000000,53
BSPB,D,20160412,000000,54.15
BSPB,D,20160413,000000,54.65
BSPB,D,20160414,000000,54.25
BSPB,D,20160415,000000,55.2
BSPB,D,20160416,000000,55
BSPB,D,20160419,000000,54
BSPB,D,20160420,000000,54.4
BSPB,D,20160421,000000,54.35
BSPB,D,20160422,000000,53.5
BSPB,D,20160423,000000,52.65
BSPB,D,20160426,000000,52
BSPB,D,20160427,000000,52.35
BSPB,D,20160428,000000,52.9
BSPB,D,20160429,000000,52.75
BSPB,D,20160430,000000,52.4
BSPB,D,20160505,000000,51.35
BSPB,D,20160506,000000,52.8
BSPB,D,20160507,000000,52.2
BSPB,D,20160511,000000,52.3
BSPB,D,20160512,000000,52.65
BSPB,D,20160513,000000,52
BSPB,D,20160514,000000,52.9
BSPB,D,20160517,000000,53.1
BSPB,D,20160518,000000,52.9
BSPB,D,20160519,000000,52.6
BSPB,D,20160520,000000,52.65
BSPB,D,20160521,000000,52.95
BSPB,D,20160524,000000,52
BSPB,D,20160525,000000,54.1
BSPB,D,20160526,000000,56.7
BSPB,D,20160527,000000,56.4
BSPB,D,20160528,000000,56.7
BSPB,D,20160531,000000,56.5
BSPB,D,20160601,000000,54.8
BSPB,D,20160602,000000,54.95
BSPB,D,20160603,000000,55.5
BSPB,D,20160604,000000,56.6
BSPB,D,20160607,000000,55.35
BSPB,D,20160608,000000,56.25
BSPB,D,20160609,000000,56.2
BSPB,D,20160610,000000,56.45
BSPB,D,20160611,000000,55.65
BSPB,D,20160615,000000,54.1
BSPB,D,20160616,000000,53.5
BSPB,D,20160617,000000,53
BSPB,D,20160618,000000,52.5
BSPB,D,20160621,000000,53.1
BSPB,D,20160622,000000,52.95
BSPB,D,20160623,000000,54.3
BSPB,D,20160624,000000,54.9
BSPB,D,20160625,000000,52.4
BSPB,D,20160628,000000,52
BSPB,D,20160629,000000,52.5
BSPB,D,20160630,000000,51.95
BSPB,D,20160701,000000,51.75
BSPB,D,20160702,000000,51.8
BSPB,D,20160705,000000,50.5
BSPB,D,20160706,000000,49.95
BSPB,D,20160707,000000,49.75
BSPB,D,20160708,000000,49.6
BSPB,D,20160709,000000,50.5
BSPB,D,20160712,000000,51.85
BSPB,D,20160713,000000,52
BSPB,D,20160714,000000,52
BSPB,D,20160715,000000,52
BSPB,D,20160716,000000,53.9
BSPB,D,20160719,000000,56.3
BSPB,D,20160720,000000,56
BSPB,D,20160721,000000,56.75
BSPB,D,20160722,000000,56.75
BSPB,D,20160723,000000,55.8
BSPB,D,20160726,000000,55.25
BSPB,D,20160727,000000,54.7
BSPB,D,20160728,000000,54
BSPB,D,20160729,000000,54.45
BSPB,D,20160730,000000,58.35
BSPB,D,20160802,000000,58.55
BSPB,D,20160803,000000,57.6
BSPB,D,20160804,000000,57.95
