<TICKER>,<PER>,<DATE>,<TIME>,<CLOSE>
NVTK,D,20200104,000000,1.264
NVTK,D,20200107,000000,1.271
NVTK,D,20200109,000000,1.325.4
NVTK,D,20200110,000000,1.339.4
NVTK,D,20200111,000000,1.306.8
NVTK,D,20200114,000000,1.305.6
NVTK,D,20200115,000000,1.259
NVTK,D,20200116,000000,1.260
NVTK,D,20200117,000000,1.264
NVTK,D,20200118,000000,1.255.4
NVTK,D,20200121,000000,1.243
NVTK,D,20200122,000000,1.242
NVTK,D,20200123,000000,1.196.8
NVTK,D,20200124,000000,1.212.4
NVTK,D,20200125,000000,1.202
NVTK,D,20200128,000000,1.176.6
NVTK,D,20200129,000000,1.168.2
NVTK,D,20200130,000000,1.199
NVTK,D,20200131,000000,1.193.6
NVTK,D,20200201,000000,1.155.6
NVTK,D,20200204,000000,1.140
NVTK,D,20200205,000000,1.143.6
NVTK,D,20200206,000000,1.153.8
NVTK,D,20200207,000000,1.097.6
NVTK,D,20200208,000000,1.072
NVTK,D,20200211,000000,1.047.2
NVTK,D,20200212,000000,1.060
NVTK,D,20200213,000000,1.050
NVTK,D,20200214,000000,1.054
NVTK,D,20200215,000000,1.051.4
NVTK,D,20200218,000000,1.092
NVTK,D,20200219,000000,1.094.4
NVTK,D,20200220,000000,1.117
NVTK,D,20200221,000000,1.106.4
NVTK,D,20200222,000000,1.094.2
NVTK,D,20200226,000000,1.048
NVTK,D,20200227,000000,1.039.6
NVTK,D,20200228,000000,998.4
NVTK,D,20200229,000000,964.8
NVTK,D,20200303,000000,997.2
NVTK,D,20200304,000000,1.007.6
NVTK,D,20200305,000000,998
NVTK,D,20200306,000000,988
NVTK,D,20200307,000000,964.8
NVTK,D,20200311,000000,963
NVTK,D,20200312,000000,916.6
NVTK,D,20200313,000000,801
NVTK,D,20200314,000000,806
NVTK,D,20200317,000000,824.2
NVTK,D,20200318,000000,788.4
NVTK,D,20200319,000000,715.8
NVTK,D,20200320,000000,832.4
NVTK,D,20200321,000000,781.8
NVTK,D,20200324,000000,806
NVTK,D,20200325,000000,864
NVTK,D,20200326,000000,922.2
NVTK,D,20200327,000000,918.2
NVTK,D,20200328,000000,869.6
NVTK,D,20200331,000000,866
NVTK,D,20200401,000000,917.6
NVTK,D,20200402,000000,891
NVTK,D,20200403,000000,953
NVTK,D,20200404,000000,987
NVTK,D,20200407,000000,1.006.2
NVTK,D,20200408,000000,1.038
NVTK,D,20200409,000000,1.053.8
NVTK,D,20200410,000000,1.073
NVTK,D,20200411,000000,1.062.6
NVTK,D,20200414,000000,1.024
NVTK,D,20200415,000000,1.007.2
NVTK,D,20200416,000000,952
NVTK,D,20200417,000000,938.4
NVTK,D,20200418,000000,957.8
NVTK,D,20200421,000000,971.2
NVTK,D,20200422,000000,955
NVTK,D,20200423,000000,981.4
NVTK,D,20200424,000000,976.4
NVTK,D,20200425,000000,973.2
NVTK,D,20200428,000000,993.8
NVTK,D,20200429,000000,1.034.2
NVTK,D,20200430,000000,1.040.2
NVTK,D,20200501,000000,1.037.2
NVTK,D,20200505,000000,1.030
NVTK,D,20200506,000000,1.059.8
NVTK,D,20200507,000000,1.060
NVTK,D,20200508,000000,1.028
NVTK,D,20200509,000000,1.032
NVTK,D,20200513,000000,1.028
NVTK,D,20200514,000000,1.002.6
NVTK,D,20200515,000000,1.003
NVTK,D,20200516,000000,1.008.2
NVTK,D,20200519,000000,1.060
NVTK,D,20200520,000000,1.077
NVTK,D,20200521,000000,1.140
NVTK,D,20200522,000000,1.093
NVTK,D,20200523,000000,1.078.4
NVTK,D,20200526,000000,1.096
NVTK,D,20200527,000000,1.093
NVTK,D,20200528,000000,1.068
NVTK,D,20200529,000000,1.084
NVTK,D,20200530,000000,1.029.6
NVTK,D,20200602,000000,1.039.2
NVTK,D,20200603,000000,1.066
NVTK,D,20200604,000000,1.066.8
NVTK,D,20200605,000000,1.067.6
NVTK,D,20200606,000000,1.086.4
NVTK,D,20200609,000000,1.080
NVTK,D,20200610,000000,1.078
NVTK,D,20200611,000000,1.092
NVTK,D,20200612,000000,1.068.4
NVTK,D,20200616,000000,1.060
NVTK,D,20200617,000000,1.075.4
NVTK,D,20200618,000000,1.072.2
NVTK,D,20200619,000000,1.075.2
NVTK,D,20200620,000000,1.079
NVTK,D,20200623,000000,1.081.4
NVTK,D,20200624,000000,1.076.2
NVTK,D,20200626,000000,1.064
NVTK,D,20200627,000000,1.045
NVTK,D,20200630,000000,1.043.8
NVTK,D,20200701,000000,1.022
NVTK,D,20200703,000000,1.043
NVTK,D,20200704,000000,1.048.6
NVTK,D,20200707,000000,1.047.4
NVTK,D,20200708,000000,1.034.4
NVTK,D,20200709,000000,1.045.4
NVTK,D,20200710,000000,1.025.8
NVTK,D,20200711,000000,1.039
NVTK,D,20200714,000000,1.036.4
NVTK,D,20200715,000000,1.059.4
NVTK,D,20200716,000000,1.069.8
NVTK,D,20200717,000000,1.067.2
NVTK,D,20200718,000000,1.086.8
NVTK,D,20200721,000000,1.094
NVTK,D,20200722,000000,1.099
NVTK,D,20200723,000000,1.098.4
NVTK,D,20200724,000000,1.082.4
NVTK,D,20200725,000000,1.093
NVTK,D,20200728,000000,1.082
NVTK,D,20200729,000000,1.080
NVTK,D,20200730,000000,1.089.6
NVTK,D,20200731,000000,1.080.8
NVTK,D,20200801,000000,1.089.4
NVTK,D,20200804,000000,1.065.8
NVTK,D,20200805,000000,1.066.4
NVTK,D,20200806,000000,1.096.2
NVTK,D,20200807,000000,1.108.4
NVTK,D,20200808,000000,1.104.8
NVTK,D,20200811,000000,1.107.4
NVTK,D,20200812,000000,1.115
NVTK,D,20200813,000000,1.153.4
NVTK,D,20200814,000000,1.150
NVTK,D,20200815,000000,1.180.2
NVTK,D,20200818,000000,1.162.6
NVTK,D,20200819,000000,1.154.4
NVTK,D,20200820,000000,1.147.2
NVTK,D,20200821,000000,1.127.8
NVTK,D,20200822,000000,1.120.6
NVTK,D,20200825,000000,1.141.4
NVTK,D,20200826,000000,1.138
NVTK,D,20200827,000000,1.138.4
NVTK,D,20200828,000000,1.110.4
NVTK,D,20200829,000000,1.096.4
NVTK,D,20200901,000000,1.103
NVTK,D,20200902,000000,1.106
NVTK,D,20200903,000000,1.097
NVTK,D,20200904,000000,1.095
NVTK,D,20200905,000000,1.130.4
NVTK,D,20200908,000000,1.113.6
NVTK,D,20200909,000000,1.102.8
NVTK,D,20200910,000000,1.092
NVTK,D,20200911,000000,1.078
NVTK,D,20200912,000000,1.077.8
NVTK,D,20200915,000000,1.091.2
NVTK,D,20200916,000000,1.118.2
NVTK,D,20200917,000000,1.114.4
NVTK,D,20200918,000000,1.125
NVTK,D,20200919,000000,1.122
NVTK,D,20200922,000000,1.092
NVTK,D,20200923,000000,1.087.6
NVTK,D,20200924,000000,1.054
NVTK,D,20200925,000000,1.063
NVTK,D,20200926,000000,1.081.4
NVTK,D,20200929,000000,1.092
NVTK,D,20200930,000000,1.073.2
NVTK,D,20201001,000000,1.064
NVTK,D,20201002,000000,1.050.4
NVTK,D,20201003,000000,1.060.4
NVTK,D,20201006,000000,1.070.6
NVTK,D,20201007,000000,1.107.2
NVTK,D,20201008,000000,1.097.6
NVTK,D,20201009,000000,1.090.6
NVTK,D,20201010,000000,1.090.8
NVTK,D,20201013,000000,1.099.8
NVTK,D,20201014,000000,1.077
NVTK,D,20201015,000000,1.089
NVTK,D,20201016,000000,1.067
NVTK,D,20201017,000000,1.069.6
NVTK,D,20201020,000000,1.066.8
NVTK,D,20201021,000000,1.062.2
NVTK,D,20201022,000000,1.043.2
NVTK,D,20201023,000000,1.034.6
NVTK,D,20201024,000000,1.058.6
NVTK,D,20201027,000000,1.037.8
NVTK,D,20201028,000000,1.032
NVTK,D,20201029,000000,991.6
NVTK,D,20201030,000000,985.8
NVTK,D,20201031,000000,951.4
NVTK,D,20201103,000000,1.026
NVTK,D,20201104,000000,1.030.8
NVTK,D,20201106,000000,1.063
NVTK,D,20201107,000000,1.094.4
NVTK,D,20201110,000000,1.159
NVTK,D,20201111,000000,1.188.2
NVTK,D,20201112,000000,1.193
NVTK,D,20201113,000000,1.198
NVTK,D,20201114,000000,1.240.8
