<TICKER>,<PER>,<DATE>,<TIME>,<CLOSE>
SMLT,D,20201030,000000,953
SMLT,D,20201031,000000,955
SMLT,D,20201103,000000,957
SMLT,D,20201104,000000,952.6
SMLT,D,20201106,000000,952.8
SMLT,D,20201107,000000,952
SMLT,D,20201110,000000,942
SMLT,D,20201111,000000,950
SMLT,D,20201112,000000,948
SMLT,D,20201113,000000,947
SMLT,D,20201114,000000,947
SMLT,D,20201117,000000,948.4
SMLT,D,20201118,000000,947.6
SMLT,D,20201119,000000,947
SMLT,D,20201120,000000,946.2
SMLT,D,20201121,000000,943.2
SMLT,D,20201124,000000,946.2
SMLT,D,20201125,000000,947.8
SMLT,D,20201126,000000,949
SMLT,D,20201127,000000,945
SMLT,D,20201128,000000,946.8
SMLT,D,20201201,000000,944
SMLT,D,20201202,000000,945
SMLT,D,20201203,000000,946
SMLT,D,20201204,000000,942.6
SMLT,D,20201205,000000,943.8
SMLT,D,20201208,000000,935.6
SMLT,D,20201209,000000,935
SMLT,D,20201210,000000,940.8
SMLT,D,20201211,000000,939
SMLT,D,20201212,000000,936
SMLT,D,20201215,000000,952.2
SMLT,D,20201216,000000,967
SMLT,D,20201217,000000,959.8
SMLT,D,20201218,000000,954
SMLT,D,20201219,000000,955
SMLT,D,20201222,000000,944.4
SMLT,D,20201223,000000,950.2
SMLT,D,20201224,000000,950
SMLT,D,20201225,000000,950.2
SMLT,D,20201226,000000,959.2
SMLT,D,20201229,000000,951
SMLT,D,20201230,000000,959.4
SMLT,D,20201231,000000,958
SMLT,D,20210105,000000,964.8
SMLT,D,20210106,000000,965
SMLT,D,20210107,000000,962
SMLT,D,20210109,000000,958
SMLT,D,20210112,000000,961.8
SMLT,D,20210113,000000,956.8
SMLT,D,20210114,000000,952
SMLT,D,20210115,000000,951
SMLT,D,20210116,000000,951
SMLT,D,20210119,000000,950.6
SMLT,D,20210120,000000,957.2
SMLT,D,20210121,000000,960
SMLT,D,20210122,000000,960.6
SMLT,D,20210123,000000,951
SMLT,D,20210126,000000,957.2
SMLT,D,20210127,000000,956
SMLT,D,20210128,000000,955
SMLT,D,20210129,000000,960
SMLT,D,20210130,000000,956.8
SMLT,D,20210202,000000,958
SMLT,D,20210203,000000,970
SMLT,D,20210204,000000,972
SMLT,D,20210205,000000,981
SMLT,D,20210206,000000,1.005.4
SMLT,D,20210209,000000,1.070
SMLT,D,20210210,000000,1.098
SMLT,D,20210211,000000,1.091
SMLT,D,20210212,000000,1.095
SMLT,D,20210213,000000,1.072.4
SMLT,D,20210216,000000,1.090.2
SMLT,D,20210217,000000,1.075
SMLT,D,20210218,000000,1.070
SMLT,D,20210219,000000,1.075.2
SMLT,D,20210220,000000,1.088.8
SMLT,D,20210221,000000,1.085.8
SMLT,D,20210223,000000,1.088.2
SMLT,D,20210225,000000,1.147.6
SMLT,D,20210226,000000,1.140
SMLT,D,20210227,000000,1.160
SMLT,D,20210302,000000,1.184.8
SMLT,D,20210303,000000,1.167.8
SMLT,D,20210304,000000,1.170
SMLT,D,20210305,000000,1.200
SMLT,D,20210306,000000,1.205
SMLT,D,20210310,000000,1.205
